Transaction_ID,Transaction_Date,Region,Product,Customer_ID,Sales_Amount,Cost_Amount,Profit_Reported,Discount_Percentage,Payment_Method
TXN10782,2024/09/02,,Product C,1036,23547,39651,-16104,20,
TXN84561,2024/01/19,North,Product A,1022,26082,6547,20729,5,Cash
TXN44851,03-04-2024,South,Product A,1007,37834,5707,32127,5,Debit Card
TXN36234,17-09-2024,West,Product C,1066,49087,39549,10463,10,
TXN74585,26-04-2024,North,Product C,1059,1897,27967,-26070,10,Debit Card
TXN82944,2024/04/21,,Product C,1059,21425,23851,-2426,10,Cash
TXN22198,2024/11/06,,Product C,1076,33891,28250,5641,20,Debit Card
TXN96293,2024/02/26,South,Product C,1013,22736,28802,-7626,15,Credit Card
TXN75651,2024/04/03,West,Product A,1008,17947,34589,-16642,0,UPI
TXN80215,2024/05/03,East,Product C,1047,40078,28553,11525,15,Cash
TXN50658,2024/10/30,East,Product B,1001,11611,37132,-25521,10,Credit Card
TXN96447,29-05-2024,,Product D,1022,24022,12229,11793,5,Debit Card
TXN44010,11-01-2024,East,Product C,1084,23857,6982,16875,10,
TXN44540,2024/04/16,,Product C,1035,11074,5041,7169,20,UPI
TXN32288,05-03-2024,North,Product A,1062,16051,29713,-13662,10,UPI
TXN48664,22-01-2024,West,Product C,1025,44875,38075,6800,5,Cash
TXN48196,2024/03/08,South,Product B,1081,29200,3817,25383,0,Debit Card
TXN58012,2024/05/02,East,Product D,1030,33726,4179,29547,15,Cash
TXN86360,2024/05/01,South,Product B,1056,44536,10489,34047,10,Cash
TXN76078,2024/08/20,West,Product C,1048,21740,38404,-18002,20,
TXN59324,2024/07/16,East,Product D,1066,11079,13931,-2852,15,Debit Card
TXN71246,2024/10/24,South,Product B,1081,26424,39303,-12879,15,Credit Card
TXN28015,18-11-2024,West,Product C,1020,8608,22453,-13845,10,Credit Card
TXN86985,20-10-2024,West,Product A,1056,40137,27058,13079,0,
TXN51728,14-05-2024,South,Product D,1037,45956,18035,27921,10,UPI
TXN93666,22-09-2024,East,Product D,1066,5621,32597,-26976,10,Debit Card
TXN67289,2024/07/28,South,Product D,1035,15508,20795,-5287,5,Cash
TXN68259,16-05-2024,,Product A,1003,25126,9475,15651,20,
TXN19338,2024/08/27,South,Product C,1026,11123,23710,-12587,5,Debit Card
TXN18896,2024/10/01,,Product A,1026,11424,35381,-23957,5,Cash
TXN13746,09-06-2024,North,Product D,1035,49285,35575,13710,0,
TXN58012,2024/10/01,South,Product D,1032,4538,37915,-33377,15,Debit Card
TXN68236,10-03-2024,West,Product C,1063,34350,34089,261,5,Credit Card
TXN79988,2024/01/15,West,Product B,1048,45764,7403,38361,10,
TXN95580,16-11-2024,South,Product D,1009,20416,8490,11926,5,UPI
TXN35708,2024/04/21,South,Product B,1041,11053,35502,-24449,5,
TXN89809,2024/01/11,North,Product B,1057,1011,14421,-13410,15,
TXN69974,2024/02/24,,Product C,1031,49612,13828,35784,10,UPI
TXN27650,29-02-2024,North,Product D,1014,23683,23508,85,10,Debit Card
TXN89240,09-07-2024,,Product B,1020,29953,16451,13502,15,Debit Card
TXN28702,22-11-2024,,Product C,1008,28365,34675,-6310,0,
TXN70975,2024/07/18,North,Product C,1034,19503,6576,12927,15,
TXN79687,27-03-2024,West,Product C,1017,49922,14145,35777,5,Credit Card
TXN53848,2024/05/22,,Product A,1097,33238,22775,10463,15,Cash
TXN93418,04-12-2024,,Product A,1095,6252,16449,-10197,15,UPI
TXN27318,29-10-2024,West,Product D,1050,3843,14727,-10884,5,UPI
TXN94045,2024/08/02,West,Product D,1037,28950,3940,25010,20,Credit Card
TXN80890,23-09-2024,North,Product A,1080,26817,2668,24149,15,
TXN33233,24-03-2024,North,Product D,1040,39319,21046,18273,15,UPI
TXN81384,16-02-2024,East,Product C,1055,13146,18649,-5503,15,Debit Card
TXN26825,2024/07/19,East,Product D,1003,26249,14773,11476,20,Cash
TXN53918,2024/09/06,East,Product A,1048,34237,8226,26011,20,Debit Card
TXN12799,2024/03/02,East,Product B,1043,9594,10253,-162,0,Cash
TXN10700,30-03-2024,East,Product A,1094,21987,26128,-4141,5,Credit Card
TXN85490,24-03-2024,,Product D,1082,20577,38370,-17793,20,Cash
TXN32358,2024/03/13,North,Product B,1087,31043,32246,-1203,10,Cash
TXN71091,30-07-2024,North,Product B,1035,3443,37181,-33738,5,UPI
TXN22281,2024/11/08,,Product B,1001,39523,36416,3107,0,
TXN51434,2024/10/16,,Product B,1008,38376,28171,10205,10,Debit Card
TXN63558,16-11-2024,East,Product A,1080,7422,32237,-24060,15,UPI
TXN98409,2024/04/19,East,Product B,1013,12511,31946,-19435,15,Credit Card
TXN53292,07-01-2024,East,Product D,1042,4239,39334,-35095,20,Credit Card
TXN81676,2024/08/29,North,Product C,1043,25412,4062,21350,5,UPI
TXN31890,28-06-2024,,Product A,1042,47144,25848,21296,0,Debit Card
TXN15757,27-06-2024,North,Product C,1069,48747,12385,36362,20,UPI
TXN13366,08-04-2024,,Product A,1068,36977,27028,9949,0,UPI
TXN31035,28-11-2024,West,Product D,1050,1519,18160,-16641,15,Credit Card
TXN64206,27-05-2024,East,Product B,1086,16124,9280,6844,20,Debit Card
TXN53063,14-03-2024,East,Product C,1020,2024,20915,-18891,0,
TXN53537,2024/05/31,West,Product A,1063,24470,18763,5707,5,UPI
TXN23239,2024/06/18,East,Product C,1020,27471,35530,-8059,5,Credit Card
TXN75400,16-04-2024,North,Product D,1090,25437,21080,4357,5,UPI
TXN36062,2024/07/30,North,Product C,1097,24547,35399,-10852,5,UPI
TXN24551,21-06-2024,South,Product D,1089,39379,23143,16236,10,UPI
TXN12784,31-05-2024,East,Product C,1037,37558,2060,35498,15,Debit Card
TXN53505,24-10-2024,North,Product B,1003,35453,8872,26581,0,
TXN69848,2024/04/26,North,Product C,1084,48453,16753,31700,0,
TXN47623,14-04-2024,South,Product A,1036,27832,6666,21166,5,UPI
TXN44740,07-07-2024,South,Product A,1070,34482,20907,13575,0,Debit Card
TXN37811,2024/02/04,West,Product C,1071,1575,16157,-14582,0,Debit Card
TXN97915,2024/07/06,South,Product D,1031,37614,35728,1886,20,Cash
TXN18328,2024/02/18,West,Product D,1076,6046,30123,-24077,20,Cash
TXN57931,03-12-2024,,Product D,1024,38158,27347,10811,0,
TXN55582,2024/08/24,West,Product D,1008,11872,4509,7363,5,Debit Card
TXN26636,25-01-2024,West,Product C,1018,8401,14570,-6169,15,Debit Card
TXN13078,2024/08/04,West,Product A,1055,47653,25872,21781,5,UPI
TXN74429,19-05-2024,North,Product C,1085,23285,31558,-8273,15,Cash
TXN40142,2024/02/10,West,Product B,1062,46077,670,45407,15,
TXN70467,2024/08/26,North,Product C,1076,6410,37628,-31218,0,UPI
TXN45810,2024/05/23,North,Product D,1013,2990,5810,-2820,15,Debit Card
TXN59642,2024/07/11,East,Product B,1090,21301,28625,-7324,15,Cash
TXN61691,2024/08/31,North,Product D,1095,23248,21389,1859,10,UPI
TXN69146,2024/09/21,,Product C,1055,4793,5406,-613,0,
TXN80135,2024/09/01,,Product B,1086,7556,10894,-3338,20,UPI
TXN75447,06-05-2024,East,Product A,1009,8431,38126,-29695,15,
TXN69243,2024/06/02,West,Product B,1008,47236,8621,38615,10,
TXN96677,2024/11/24,South,Product B,1003,45191,33959,11352,15,Cash
TXN22304,19-04-2024,,Product A,1088,19070,3533,15537,10,
TXN50072,2024/04/10,,Product B,1092,40070,27898,12172,0,UPI
TXN63435,17-05-2024,North,Product D,1080,4076,16543,-12467,5,
TXN72092,2024/08/20,,Product A,1085,41901,24754,17147,20,
TXN20007,2024/05/23,North,Product C,1019,47917,30451,17466,0,Cash
TXN57948,2024/01/15,South,Product B,1073,38454,25342,13112,10,Credit Card
TXN42967,2024/01/18,North,Product B,1032,45627,5350,40277,5,
TXN54726,04-01-2024,West,Product C,1045,27844,28212,-368,0,Credit Card
TXN37771,31-03-2024,East,Product B,1021,6946,28886,-21940,5,
TXN92045,04-03-2024,West,Product C,1052,9380,35451,-26071,10,
TXN60060,2024/12/09,,Product B,1014,49534,39504,10030,20,Credit Card
TXN67577,2024/05/23,,Product B,1044,48002,24185,23817,5,Debit Card
TXN31337,25-02-2024,West,Product A,1048,24237,2423,21814,15,UPI
TXN20337,2024/02/02,West,Product A,1072,38680,20482,18198,5,Credit Card
TXN72704,2024/08/05,,Product B,1081,17657,1980,15677,0,UPI
TXN56278,31-12-2024,North,Product D,1098,35855,3497,32358,0,Debit Card
TXN30389,21-07-2024,East,Product D,1010,19920,29726,-9806,5,UPI
TXN11197,21-03-2024,West,Product B,1097,2563,8555,-5992,5,Debit Card
TXN62670,09-08-2024,,Product B,1022,47189,9936,37253,5,UPI
TXN31384,2024/09/27,North,Product C,1044,42177,3317,38860,20,
TXN46312,2024/10/16,,Product D,1041,7763,27229,-19466,20,Cash
TXN10698,25-04-2024,West,Product C,1082,37632,19976,17656,10,UPI
TXN80186,2024/11/11,,Product D,1042,31251,4455,26796,15,Debit Card
TXN13158,01-07-2024,North,Product D,1021,42649,14017,28632,10,Credit Card
TXN89410,16-07-2024,,Product A,1025,49667,26777,22900,15,Debit Card
TXN57122,30-03-2024,,Product B,1088,10414,28700,-18833,5,Debit Card
TXN89090,06-01-2024,North,Product B,1039,15137,18133,-2996,0,Credit Card
TXN23632,12-12-2024,East,Product C,1005,37298,34471,2827,10,Cash
TXN99567,2024/05/29,,Product C,1084,4667,21571,-16904,0,Cash
TXN77285,2024/11/12,West,Product D,1048,33470,9300,24170,10,Credit Card
TXN59882,2024/03/10,South,Product C,1038,20087,24909,-4822,20,Debit Card
TXN78156,09-05-2024,West,Product B,1017,44337,25462,18875,5,Cash
TXN53827,2024/12/04,North,Product D,1023,31755,30099,1656,0,Cash
TXN51381,11-11-2024,South,Product C,1018,35925,13624,22301,20,UPI
TXN32058,14-10-2024,East,Product D,1045,16601,17233,-828,10,
TXN79184,2024/09/28,East,Product D,1056,29433,36037,-6604,5,
TXN45456,06-09-2024,North,Product C,1063,15414,3123,12291,0,Debit Card
TXN58164,24-06-2024,,Product C,1001,9171,26785,-17614,5,
TXN49260,21-12-2024,West,Product A,1053,38713,20440,18273,0,UPI
TXN40752,2024/01/08,,Product B,1015,46973,35429,11544,15,Cash
TXN68196,2024/03/31,East,Product B,1031,11114,37602,-26488,0,Debit Card
TXN30475,2024/05/05,West,Product A,1055,4569,4499,70,10,UPI
TXN16965,19-04-2024,West,Product C,1040,47162,6805,40357,10,Debit Card
TXN10730,2024/03/22,South,Product B,1083,2761,15728,-12967,5,Cash
TXN98390,12-12-2024,North,Product C,1041,13061,38079,-25018,15,Debit Card
TXN70622,2024/05/31,East,Product B,1021,48748,11792,36956,15,Debit Card
TXN24759,15-10-2024,South,Product B,1010,30930,35535,-4605,0,UPI
TXN23311,2024/03/02,East,Product A,1092,21677,27112,-5435,5,UPI
TXN37411,28-10-2024,South,Product D,1094,48277,5570,42707,5,UPI
TXN92572,05-04-2024,,Product B,1093,6579,26995,-20416,10,Debit Card
TXN66910,2024/05/04,North,Product C,1058,35627,32782,2845,5,UPI
TXN84940,09-05-2024,South,Product B,1083,27633,9492,18141,10,Cash
TXN92024,2024/08/23,,Product D,1083,13233,30426,-17193,20,
TXN22695,12-04-2024,North,Product C,1092,2666,39824,-37158,0,UPI
TXN32752,11-09-2024,North,Product B,1057,19563,6175,13388,15,Debit Card
TXN58708,2024/09/10,North,Product D,1014,15415,22564,-7149,5,
TXN53856,2024/01/23,West,Product A,1023,42486,38898,3588,5,Debit Card
TXN45643,2024/06/12,South,Product B,1097,9960,10781,-821,20,
TXN44538,22-09-2024,West,Product A,1000,9037,30287,-21250,20,Credit Card
TXN45951,2024/01/03,East,Product C,1070,5591,35991,-30400,10,Debit Card
TXN49864,12-01-2024,,Product A,1005,49364,28811,20553,20,
TXN54854,02-06-2024,East,Product D,1063,11888,18685,-6797,15,Cash
TXN84927,2024/04/23,,Product A,1072,45249,11053,34196,0,
TXN43205,2024/11/09,East,Product D,1032,46764,18210,28554,20,
TXN15651,01-01-2024,,Product D,1041,29804,37944,-8140,5,Debit Card
TXN52027,16-08-2024,South,Product A,1021,31382,27412,3970,0,UPI
TXN19547,2024/08/13,East,Product A,1068,9235,38588,-29353,15,Credit Card
TXN85481,19-03-2024,North,Product C,1100,12567,12232,-156,0,Debit Card
TXN62831,25-09-2024,East,Product A,1042,33046,35373,-2327,15,
TXN41627,15-10-2024,,Product B,1063,40710,20707,20003,15,Debit Card
TXN64472,2024/05/23,East,Product C,1062,33565,17912,15653,15,Credit Card
TXN67843,16-08-2024,,Product C,1021,36626,3550,33076,20,Cash
TXN96801,06-12-2024,South,Product B,1017,20081,9677,10404,0,
TXN52744,2024/09/30,East,Product D,1021,2946,13308,-10362,20,Cash
TXN28443,26-06-2024,East,Product B,1057,30406,23206,7200,15,Cash
TXN18298,2024/06/27,,Product A,1029,16490,10983,5507,0,Cash
TXN51892,06-09-2024,East,Product A,1012,46364,34760,11604,15,UPI
TXN90525,26-11-2024,North,Product B,1073,40609,11066,29543,20,Cash
TXN21876,10-08-2024,East,Product D,1071,11750,34436,-22686,10,Debit Card
TXN94850,2024/12/05,South,Product B,1089,27574,18420,9154,5,Credit Card
TXN59070,2024/04/24,,Product D,1003,4823,4265,558,10,UPI
TXN10993,04-07-2024,,Product B,1065,44134,27152,16982,15,Debit Card
TXN97434,2024/11/30,,Product C,1045,26246,31844,-5598,10,
TXN96221,29-07-2024,,Product D,1034,14333,1886,12447,10,
TXN16420,04-02-2024,South,Product C,1090,32347,33610,-1263,20,Credit Card
TXN60415,08-07-2024,,Product B,1059,9728,8545,1183,15,Credit Card
TXN78633,31-05-2024,North,Product A,1016,49253,20080,29173,5,UPI
TXN79153,15-12-2024,South,Product A,1100,17437,11685,5752,20,Cash
TXN14872,2024/06/27,South,Product B,1090,30904,19067,11837,10,Debit Card
TXN59580,22-12-2024,North,Product C,1069,48174,3041,45133,10,Cash
TXN15401,2024/12/16,South,Product A,1026,24713,30768,-6055,0,UPI
TXN40926,2024/05/17,South,Product D,1059,39385,7213,32172,0,
TXN54884,21-12-2024,,Product B,1023,7291,9034,-1743,0,Cash
TXN17495,21-07-2024,North,Product D,1086,25263,19788,5475,0,Credit Card
TXN48107,2024/01/13,North,Product B,1035,15539,38884,-21637,10,Credit Card
TXN56152,01-11-2024,South,Product B,1039,37088,24164,12924,5,UPI
TXN96163,15-06-2024,South,Product C,1076,36102,34290,1812,0,
TXN58441,03-11-2024,,Product D,1020,28353,16178,12175,20,UPI
TXN55445,18-10-2024,,Product B,1089,38425,7746,30679,5,
TXN80942,2024/08/15,,Product A,1005,24801,1807,22994,20,Debit Card
TXN88070,18-11-2024,South,Product C,1049,21637,8610,13027,15,UPI
TXN39956,2024/04/02,,Product D,1076,21881,23490,-1609,0,UPI
TXN96149,2024/08/13,East,Product D,1019,47086,38716,8370,0,Cash
TXN39434,2024/03/20,South,Product A,1039,37228,12892,24336,5,
TXN69664,2024/08/30,West,Product D,1083,13567,14434,-908,5,Cash
TXN31076,18-09-2024,North,Product D,1043,44738,14451,30287,15,
TXN22339,2024/06/25,South,Product A,1028,24030,8101,15929,15,UPI
TXN43911,13-06-2024,North,Product A,1071,20754,20559,195,10,
TXN58599,11-12-2024,,Product D,1046,8088,12780,-4692,5,Credit Card
TXN18514,2024/12/22,,Product B,1012,49108,26406,22702,5,UPI
TXN22124,12-08-2024,,Product C,1046,36890,25843,11047,10,
TXN30113,2024/03/14,East,Product B,1024,20902,1027,19875,5,
TXN63542,19-04-2024,North,Product B,1029,41175,23971,17204,15,UPI
TXN10315,2024/10/16,,Product B,1066,17808,35867,-18059,5,Debit Card
TXN34215,2024/05/29,South,Product A,1018,38588,36200,2388,15,Credit Card
TXN56838,2024/05/03,South,Product C,1029,48187,10614,37573,15,Credit Card
TXN14854,16-06-2024,,Product C,1045,19430,18941,489,10,Cash
TXN58872,25-09-2024,,Product B,1090,13348,29984,-16636,20,
TXN74084,2024/06/18,North,Product A,1034,45495,31389,14106,0,
TXN95522,2024/11/07,,Product C,1052,21510,27239,-5729,10,UPI
TXN17991,06-04-2024,East,Product C,1001,37596,1185,37605,20,Credit Card
TXN85363,2024/04/09,West,Product B,1029,6190,1586,4604,10,UPI
TXN74132,15-06-2024,,Product B,1098,40444,6883,33561,5,Cash
TXN93080,2024/08/16,North,Product D,1065,25807,32244,-6437,20,UPI
TXN38179,2024/10/02,West,Product C,1002,31992,1541,30451,20,UPI
TXN19909,2024/02/25,South,Product B,1040,17722,21235,-3513,15,Credit Card
TXN74035,2024/12/16,,Product D,1004,32699,3751,28355,5,Cash
TXN46968,2024/09/14,East,Product B,1096,19561,8389,11172,10,
TXN66733,25-08-2024,South,Product B,1053,2088,25430,-23342,5,UPI
TXN23984,2024/03/31,South,Product B,1008,10928,13108,-2261,5,Debit Card
TXN99307,2024/06/25,South,Product C,1011,9999,38130,-28515,5,UPI
TXN83945,01-06-2024,East,Product A,1065,4168,26164,-21996,0,Debit Card
TXN94980,25-01-2024,West,Product D,1027,6347,18354,-12007,15,Debit Card
TXN69365,09-09-2024,,Product D,1097,9561,16957,-7396,5,Cash
TXN74508,2024/02/27,,Product D,1005,28273,39359,-11086,10,UPI
TXN12597,2024/07/29,West,Product D,1026,33786,28517,5269,0,UPI
TXN61467,01-02-2024,West,Product D,1020,33246,13403,19843,15,Cash
TXN59800,05-07-2024,East,Product B,1000,30936,3406,27530,10,UPI
TXN37894,21-04-2024,South,Product B,1023,5605,15156,-9551,15,UPI
TXN39396,04-11-2024,West,Product D,1064,15584,27228,-11644,0,Debit Card
TXN54008,09-03-2024,North,Product A,1070,8845,36416,-27571,5,Credit Card
TXN40457,24-02-2024,West,Product C,1044,5904,36668,-30764,15,Cash
TXN77668,05-06-2024,North,Product A,1056,20355,1120,19235,20,Credit Card
TXN60967,29-11-2024,South,Product C,1026,49921,27191,22730,0,
TXN27440,21-12-2024,,Product D,1051,23229,27466,-4237,10,
TXN94034,2024/07/16,South,Product A,1069,16331,26486,-10155,0,Debit Card
TXN12933,2024/09/12,,Product D,1039,32653,11477,21176,10,Cash
TXN25027,18-12-2024,,Product B,1020,32721,37388,-4667,10,Credit Card
TXN65288,2024/11/01,West,Product B,1090,4608,27793,-23185,5,Cash
TXN58739,15-11-2024,North,Product B,1050,20428,15394,5034,5,Debit Card
TXN49211,14-02-2024,South,Product A,1100,36378,3429,32949,5,Cash
TXN77232,2024/09/28,,Product A,1025,37922,21297,16625,20,UPI
TXN38401,2024/10/15,South,Product D,1000,44715,10336,32948,10,Cash
TXN86860,2024/01/24,,Product B,1040,30112,26901,3211,5,
TXN36672,2024/06/13,,Product A,1008,47001,35484,11517,15,Cash
TXN46613,26-10-2024,South,Product D,1081,43757,8125,35632,5,UPI
TXN27632,02-01-2024,North,Product A,1096,16259,13519,2740,0,UPI
TXN95796,22-01-2024,North,Product C,1085,1476,4727,-3251,10,Cash
TXN58480,09-01-2024,East,Product C,1009,46626,839,45787,20,Debit Card
TXN97667,28-05-2024,West,Product D,1098,18706,25045,-6339,5,
TXN16359,30-08-2024,North,Product D,1084,33416,2157,30822,15,Cash
TXN81557,2024/05/28,South,Product B,1070,32151,32443,-292,10,Debit Card
TXN57815,15-11-2024,North,Product B,1073,16241,10369,5872,20,Credit Card
TXN40500,2024/06/17,East,Product C,1072,3653,12138,-8485,10,Debit Card
TXN14303,30-10-2024,South,Product B,1041,37792,33639,4153,20,
TXN61250,2024/06/20,South,Product B,1098,35623,9319,26304,15,
TXN13426,2024/12/01,West,Product A,1095,22011,8158,13853,15,Credit Card
TXN79109,24-08-2024,East,Product D,1047,34957,29571,5386,15,
TXN79986,15-03-2024,,Product A,1056,9520,1590,7930,15,Debit Card
TXN90234,26-06-2024,,Product D,1060,10943,6208,4735,15,UPI
TXN93833,2024/07/12,West,Product C,1094,29344,18816,12001,5,UPI
TXN86712,2024/02/18,,Product C,1033,21597,37139,-15542,0,UPI
TXN89022,04-11-2024,,Product A,1050,46829,20936,25893,10,
TXN69192,2024/11/06,South,Product A,1056,44218,32187,12031,5,Cash
TXN93246,27-11-2024,South,Product C,1028,21482,21884,-402,15,Debit Card
TXN54873,28-06-2024,,Product A,1054,3450,32947,-29497,10,
TXN29543,2024/11/21,,Product C,1088,5961,30471,-24510,5,Credit Card
TXN16522,2024/10/07,West,Product B,1072,21454,7364,14777,0,Cash
TXN32177,05-04-2024,South,Product A,1075,36712,8389,28323,20,UPI
TXN89662,2024/09/03,North,Product A,1009,41021,13594,27427,15,Credit Card
TXN67727,19-08-2024,South,Product D,1028,12836,22544,-9708,5,Credit Card
TXN59407,23-02-2024,West,Product C,1025,23122,33091,-9969,15,UPI
TXN96683,2024/09/06,,Product A,1049,48111,29887,18224,10,Credit Card
TXN33849,04-02-2024,South,Product A,1100,24720,38423,-13703,20,UPI
TXN31307,26-04-2024,East,Product D,1052,38238,16781,21457,5,Credit Card
TXN84413,2024/02/22,North,Product D,1050,21667,14056,7611,0,Debit Card
TXN99061,2024/09/25,,Product C,1026,11644,11653,-9,20,Debit Card
TXN63843,2024/09/11,,Product D,1060,32455,30572,1883,5,Cash
TXN34653,2024/02/27,South,Product A,1016,29354,28046,1308,10,Cash
TXN19970,13-08-2024,West,Product D,1014,21007,19911,2331,5,
TXN86879,23-04-2024,,Product B,1020,46928,16405,30523,5,Cash
TXN36017,19-09-2024,East,Product A,1076,22569,9008,13561,15,Cash
TXN52545,24-07-2024,South,Product B,1090,48617,4288,44329,15,Credit Card
TXN99619,2024/01/16,,Product C,1035,41095,37165,3930,15,
TXN27750,22-07-2024,South,Product C,1065,13972,4556,9416,5,Debit Card
TXN50445,2024/01/25,,Product D,1063,14297,8201,6096,10,Cash
TXN35619,2024/11/29,East,Product B,1095,48984,24789,24195,15,Cash
TXN15033,2024/04/28,East,Product C,1072,46412,29270,17142,0,UPI
TXN88768,2024/08/29,West,Product B,1067,42569,15188,27381,20,Credit Card
TXN71179,2024/08/02,South,Product D,1049,48094,35257,12837,0,Cash
TXN66656,2024/01/29,,Product A,1005,26547,27186,-639,5,Debit Card
TXN43978,2024/08/20,West,Product A,1091,49949,12613,37336,0,Credit Card
TXN83053,09-07-2024,South,Product A,1080,15340,32182,-16842,5,
TXN24092,02-03-2024,,Product A,1093,44271,14060,30211,10,UPI
TXN26513,31-08-2024,,Product A,1081,41561,24974,16587,0,UPI
TXN58914,2024/07/27,South,Product C,1058,33268,4878,28390,20,Cash
TXN65800,16-04-2024,,Product D,1097,37822,6114,31708,0,Credit Card
TXN65440,28-08-2024,South,Product C,1067,31005,3850,27155,5,UPI
TXN22632,07-01-2024,North,Product A,1070,5909,22129,-16220,20,
TXN77385,29-02-2024,East,Product C,1032,43025,15678,27347,20,Credit Card
TXN25319,13-12-2024,,Product B,1045,3503,27394,-23891,20,Debit Card
TXN36652,2024/03/23,South,Product B,1061,18479,26625,-6583,15,Cash
TXN63204,04-04-2024,West,Product C,1074,39768,25175,14593,5,UPI
